Id_aluno,Selecionado,Sexo,OrientacaoSexual,Idade,Raça-cor,Deficiência
3907,Sim,M,Bissexual,26,Branca,Não possuo
8089,Não,F,Heterossexual,20,Branca,Não possuo
13114,Sim,F,Bissexual,20,Preta,Não possuo
521,Não,M,Pansexual,18,Preta,Não possuo
4034,Sim,F,Bissexual,23,Parda,Não possuo
1372,Não,M,Heterossexual,18,Parda,Não possuo
5243,Sim,F,Heterossexual,23,Preta,Não possuo
1661,Não,M,Heterossexual,18,Parda,Não possuo
3095,Sim,M,Heterossexual,22,Branca,Não possuo
2179,Sim,F,Heterossexual,30,Branca,Não possuo
7424,Sim,M,Bissexual,21,Parda,Não possuo
260,Sim,M,Heterossexual,23,Branca,Deficiência Mental/Intelectual
11323,Sim,M,Heterossexual,23,Branca,Não possuo
8915,Não,F,Heterossexual,19,Branca,Não possuo
7024,Sim,M,Heterossexual,20,Branca,Não possuo
11001,Sim,F,Pansexual,25,Amarela,Não possuo
10767,Sim,M,Homossexual,18,Parda,Não possuo
4178,Não,M,Heterossexual,23,Parda,Não possuo
8473,Sim,F,Heterossexual,20,Branca,Não possuo
4782,Sim,M,Heterossexual,26,Parda,Não possuo
4550,Sim,M,Heterossexual,21,Preta,Não possuo
11790,Não,F,Heterossexual,18,Branca,Não possuo
7319,Sim,F,Heterossexual,23,Não informada,Não possuo
7978,Não,M,Heterossexual,20,Parda,Não possuo
989,Sim,F,Heterossexual,27,Branca,Não possuo
2777,Sim,M,Heterossexual,23,Branca,Não possuo
8893,Sim,M,Pansexual,31,Branca,Deficiência Auditiva
6072,Sim,M,Heterossexual,20,Branca,Não possuo
3431,Não,M,Bissexual,20,Preta,Não possuo
4223,Não,M,Heterossexual,20,Branca,Não possuo
2559,Sim,M,Heterossexual,22,Branca,Não possuo
3744,Sim,M,Homossexual,26,Parda,Não possuo
5112,Sim,M,Heterossexual,22,Branca,Não possuo
2462,Sim,M,Heterossexual,24,Parda,Não possuo
3160,Não,M,Heterossexual,18,Branca,Não possuo
9382,Sim,F,Bissexual,25,Branca,Não possuo
4243,Não,F,Heterossexual,28,Não informada,Não possuo
9239,Sim,F,Heterossexual,20,Preta,Não possuo
12106,Sim,M,Heterossexual,19,Branca,Não possuo
3071,Sim,F,Bissexual,23,Parda,Não possuo
11114,Sim,M,Heterossexual,18,Parda,Não possuo
7082,Não,M,Homossexual,20,Branca,Não possuo
2653,Sim,M,Heterossexual,22,Branca,Não possuo
4123,Sim,F,Heterossexual,21,Branca,Não possuo
9549,Sim,M,Heterossexual,19,Parda,Não possuo
2181,Não,M,Heterossexual,22,Branca,Não possuo
11643,Não,F,Heterossexual,26,Branca,Deficiência Física
11303,Sim,M,Homossexual,17,Branca,Não possuo
11541,Sim,F,Heterossexual,19,Parda,Não possuo
8889,Sim,F,Heterossexual,22,Branca,Não possuo
13905,Sim,F,Heterossexual,25,Não informada,Não possuo
356,Não,F,Heterossexual,48,Branca,Não possuo
12444,Sim,F,Prefiro não responder,21,Branca,Não possuo
3387,Não,F,Pansexual,18,Branca,Não possuo
1055,Não,M,Heterossexual,27,Parda,Não possuo
6992,Sim,F,Heterossexual,19,Parda,Não possuo
2838,Sim,F,Bissexual,22,Branca,Não possuo
6471,Não,M,Heterossexual,18,Amarela,Não possuo
8569,Sim,M,Heterossexual,19,Preta,Não possuo
6586,Sim,F,Prefiro não responder,20,Parda,Não possuo
3598,Sim,F,Heterossexual,23,Branca,Não possuo
13318,Sim,F,Heterossexual,19,Branca,Não possuo
12892,Sim,F,Heterossexual,18,Branca,Não possuo
8926,Não,M,Bissexual,19,Branca,Não possuo
8363,Sim,F,Pansexual,19,Parda,Não possuo
1744,Não,F,Heterossexual,24,Branca,Não possuo
11829,Não,M,Heterossexual,21,Branca,Não possuo
1454,Sim,M,Heterossexual,23,Branca,Não possuo
12399,Sim,M,Heterossexual,18,Branca,Não possuo
201,Não,F,Heterossexual,23,Branca,Não possuo
1384,Sim,F,Heterossexual,25,Parda,Não possuo
183,Não,F,Bissexual,27,Branca,Não possuo
16130,Sim,F,Prefiro não responder,21,Parda,Não possuo
6719,Sim,M,Heterossexual,24,Branca,Não possuo
7636,Não,F,Heterossexual,18,Branca,Não possuo
4676,Não,F,Bissexual,30,Parda,Não possuo
6999,Sim,M,Heterossexual,29,Preta,Não possuo
5869,Sim,F,Heterossexual,21,Branca,Não possuo
6726,Não,M,Prefiro não responder,18,Branca,Não possuo
4376,Não,F,Heterossexual,20,Branca,Não possuo
1297,Sim,M,Homossexual,24,Branca,Não possuo
2670,Sim,F,Bissexual,22,Branca,Não possuo
10102,Sim,M,Heterossexual,26,Parda,Não possuo
12027,Sim,M,Heterossexual,18,Parda,Não possuo
3554,Sim,M,Heterossexual,24,Branca,Não possuo
769,Sim,F,Heterossexual,30,Não informada,Não possuo
11278,Não,M,Prefiro não responder,20,Branca,Não possuo
18872,Sim,M,Heterossexual,18,Branca,Não possuo
1136,Não,F,Bissexual,20,Branca,Não possuo
7567,Sim,F,Bissexual,21,Não informada,Não possuo
4219,Não,M,Prefiro não responder,20,Branca,Não possuo
16445,Sim,F,Heterossexual,22,Branca,Não possuo
2278,Sim,F,Pansexual,18,Preta,Não possuo
10396,Sim,F,Prefiro não responder,17,Branca,Não possuo
8639,Não,F,Bissexual,22,Branca,Não possuo
4914,Não,M,Heterossexual,19,Branca,Não possuo
232,Sim,F,Bissexual,40,Branca,Não possuo
10369,Não,M,Heterossexual,25,Branca,Não possuo
2502,Sim,M,Heterossexual,22,Parda,Não possuo
5969,Sim,F,Heterossexual,27,Parda,Não possuo
6084,Não,M,Homossexual,19,Parda,Não possuo
6234,Sim,M,Pansexual,26,Branca,Não possuo
5052,Sim,M,Heterossexual,19,Branca,Não possuo
8505,Sim,F,Heterossexual,20,Branca,Não possuo
4295,Não,M,Heterossexual,22,Branca,Não possuo
2263,Sim,F,Bissexual,23,Branca,Não possuo
381,Não,M,Bissexual,34,Branca,Não possuo
10766,Sim,M,Heterossexual,21,Branca,Não possuo
3384,Não,M,Homossexual,19,Parda,Não possuo
6736,Sim,M,Heterossexual,21,Branca,Não possuo
5767,Não,M,Heterossexual,23,Parda,Não possuo
8024,Sim,F,Heterossexual,23,Branca,Não possuo
17518,Sim,F,Bissexual,18,Parda,Não possuo
7469,Sim,M,Heterossexual,21,Parda,Não possuo
2360,Sim,F,Heterossexual,22,Parda,Não possuo
8056,Sim,M,Homossexual,21,Branca,Não possuo
5029,Não,M,Heterossexual,19,Branca,Não possuo
5643,Sim,F,Heterossexual,20,Parda,Não possuo
5932,Sim,F,Bissexual,20,Preta,Não possuo
6466,Não,M,Bissexual,33,Parda,Não possuo
11951,Sim,M,Heterossexual,18,Parda,Não possuo
9943,Sim,F,Heterossexual,40,Branca,Não possuo
6809,Não,F,Heterossexual,21,Parda,Não possuo
8501,Sim,M,Heterossexual,20,Parda,Não possuo
5062,Não,F,Heterossexual,21,Branca,Não possuo
12162,Sim,F,Heterossexual,19,Branca,Não possuo
3980,Sim,F,Heterossexual,21,Branca,Não possuo
3203,Não,M,Heterossexual,22,Branca,Não possuo
7316,Não,F,Bissexual,22,Branca,Não possuo
3662,Não,F,Heterossexual,21,Branca,Não possuo
4491,Sim,F,Heterossexual,24,Parda,Não possuo
8719,Não,M,Heterossexual,22,Branca,Não possuo
2831,Sim,F,Heterossexual,23,Branca,Não possuo
10473,Sim,M,Heterossexual,18,Branca,Não possuo
2376,Sim,M,Homossexual,21,Branca,Não possuo
10352,Não,M,Heterossexual,20,Parda,Não possuo
8773,Sim,M,Heterossexual,20,Parda,Não possuo
9023,Não,F,Heterossexual,20,Branca,Não possuo
8582,Sim,M,Heterossexual,20,Branca,Não possuo
8064,Não,M,Bissexual,20,Branca,Não possuo
5807,Sim,F,Bissexual,20,Parda,Não possuo
4388,Sim,F,Heterossexual,20,Branca,Não possuo
7353,Não,F,Bissexual,21,Branca,Não possuo
5126,Não,F,Bissexual,21,Branca,Não possuo
7734,Sim,M,Bissexual,22,Branca,Não possuo
8935,Não,M,Heterossexual,20,Não informada,Não possuo
884,Não,M,Homossexual,22,Branca,Não possuo
3296,Sim,F,Heterossexual,22,Parda,Não possuo
4355,Sim,F,Heterossexual,22,Branca,Não possuo
7779,Não,M,Prefiro não responder,21,Branca,Não possuo
1164,Não,M,Heterossexual,20,Branca,Não possuo
311,Sim,F,Bissexual,27,Parda,Não possuo
3411,Sim,F,Bissexual,22,Parda,Não possuo
10349,Não,F,Heterossexual,22,Branca,Não possuo
12218,Sim,M,Prefiro não responder,19,Branca,Não possuo
4345,Sim,F,Heterossexual,21,Parda,Não possuo
20,Sim,M,Prefiro não responder,34,Branca,Não possuo
3665,Sim,F,Bissexual,23,Branca,Não possuo
3137,Sim,M,Heterossexual,26,Parda,Não possuo
2939,Não,M,Homossexual,24,Indígena,Não possuo
6123,Sim,F,Heterossexual,25,Amarela,Deficiência Mental/Intelectual
4534,Sim,M,Heterossexual,20,Parda,Não possuo
156,Sim,F,Bissexual,30,Branca,Não possuo
282,Não,F,Homossexual,25,Preta,TEA – Transtorno Espectro do Autismo
12050,Sim,M,Heterossexual,18,Parda,Não possuo
2832,Não,F,Bissexual,20,Branca,Não possuo
5279,Não,F,Bissexual,22,Branca,Não possuo
3995,Sim,F,Bissexual,27,Branca,Não possuo
6671,Sim,M,Homossexual,26,Parda,Não possuo
8472,Não,F,Bissexual,21,Preta,Não possuo
6170,Não,M,Heterossexual,18,Branca,Não possuo
6027,Não,F,Bissexual,24,Parda,Não possuo
1484,Sim,F,Bissexual,27,Parda,Não possuo
14199,Sim,F,Heterossexual,24,Parda,Não possuo
11153,Sim,M,Pansexual,24,Preta,Não possuo
16201,Sim,M,Bissexual,22,Branca,Não possuo
420,Sim,M,Heterossexual,29,Parda,Não possuo
2914,Sim,M,Bissexual,22,Branca,Deficiência Mental/Intelectual
244,Sim,M,Heterossexual,30,Branca,Não possuo
10274,Sim,F,Bissexual,21,Branca,Não possuo
10423,Sim,F,Heterossexual,22,Branca,Não possuo
12383,Sim,F,Heterossexual,19,Parda,Não possuo
5996,Não,F,Heterossexual,23,Branca,Não possuo
3532,Não,M,Heterossexual,28,Branca,Não possuo
6519,Sim,F,Heterossexual,24,Não informada,Não possuo
3338,Sim,F,Bissexual,23,Parda,Não possuo
5430,Não,M,Heterossexual,21,Branca,Não possuo
3127,Sim,M,Heterossexual,22,Parda,Não possuo
3029,Sim,F,Heterossexual,26,Parda,Não possuo
8415,Sim,F,Bissexual,21,Preta,Não possuo
10551,Não,F,Heterossexual,18,Parda,Não possuo
10216,Não,F,Bissexual,25,Branca,Não possuo
8571,Sim,M,Heterossexual,23,Parda,Não possuo
6919,Sim,F,Heterossexual,25,Parda,Não possuo
10120,Sim,M,Homossexual,20,Branca,Não possuo
12603,Sim,F,Bissexual,20,Parda,Não possuo
51,Sim,M,Heterossexual,38,Parda,Não possuo
919,Sim,F,Heterossexual,36,Branca,Deficiência Auditiva
7398,Não,M,Heterossexual,19,Branca,Não possuo
11551,Sim,F,Heterossexual,18,Preta,Não possuo
11387,Sim,F,Heterossexual,29,Branca,Não possuo
8518,Não,F,Homossexual,20,Branca,Não possuo
12717,Sim,M,Homossexual,18,Preta,Não possuo
10809,Sim,F,Heterossexual,19,Branca,Não possuo
5278,Não,F,Heterossexual,22,Branca,Não possuo
5641,Não,M,Heterossexual,20,Parda,Não possuo
3207,Sim,F,Bissexual,23,Preta,Não possuo
1040,Não,M,Heterossexual,20,Preta,Não possuo
5763,Sim,M,Bissexual,23,Parda,Não possuo
2340,Sim,F,Prefiro não responder,28,Branca,Não possuo
5378,Não,F,Prefiro não responder,19,Branca,Não possuo
4650,Não,F,Bissexual,18,Parda,Não possuo
8238,Sim,F,Heterossexual,22,Parda,Não possuo
8155,Não,F,Heterossexual,22,Branca,Não possuo
13182,Sim,F,Prefiro não responder,35,Parda,Não possuo
4567,Sim,F,Heterossexual,20,Branca,Não possuo
11306,Sim,M,Heterossexual,18,Branca,Não possuo
11732,Não,M,Bissexual,24,Preta,Outro
2700,Sim,F,Bissexual,23,Branca,Não possuo
1820,Sim,M,Heterossexual,25,Parda,Não possuo
11707,Sim,M,Heterossexual,21,Amarela,Deficiência Física
18890,Sim,F,Heterossexual,22,Parda,Não possuo
9531,Sim,F,Prefiro não responder,18,Branca,Não possuo
6864,Sim,F,Heterossexual,20,Branca,Não possuo
7592,Sim,F,Bissexual,21,Branca,Não possuo
7147,Sim,M,Homossexual,28,Branca,Não possuo
11310,Sim,M,Heterossexual,19,Branca,Não possuo
7111,Sim,M,Pansexual,21,Branca,Outro
2140,Não,M,Heterossexual,24,Branca,Não possuo
13405,Sim,M,Homossexual,19,Preta,Não possuo
10074,Sim,M,Heterossexual,19,Parda,Não possuo
1882,Não,F,Heterossexual,18,Parda,Não possuo
3154,Sim,M,Heterossexual,22,Branca,Não possuo
11230,Não,F,Heterossexual,34,Parda,Deficiência Física
5000,Não,M,Heterossexual,20,Branca,Não possuo
1690,Sim,F,Homossexual,23,Parda,Não possuo
7223,Sim,F,Heterossexual,23,Não informada,Não possuo
11628,Sim,F,Bissexual,17,Preta,Não possuo
4682,Não,M,Pansexual,22,Branca,Não possuo
1868,Sim,M,Heterossexual,28,Branca,TEA – Transtorno Espectro do Autismo
6043,Sim,F,Bissexual,22,Branca,Não possuo
8628,Não,F,Heterossexual,22,Branca,Não possuo
9097,Sim,F,Bissexual,18,Branca,Não possuo
1264,Não,F,Heterossexual,25,Não informada,Não possuo
11082,Sim,F,Homossexual,22,Branca,Não possuo
695,Não,M,Homossexual,23,Parda,Não possuo
12081,Sim,F,Heterossexual,35,Branca,Não possuo
2346,Não,F,Heterossexual,18,Branca,Não possuo
10594,Não,M,Heterossexual,22,Branca,Não possuo
6926,Não,F,Heterossexual,19,Amarela,Não possuo
6537,Sim,M,Heterossexual,20,Branca,Não possuo
13099,Sim,F,Heterossexual,21,Parda,Não possuo
458,Sim,M,Heterossexual,40,Preta,Não possuo
5330,Não,M,Homossexual,26,Branca,Não possuo
12500,Sim,M,Heterossexual,18,Branca,Não possuo
1439,Não,F,Heterossexual,21,Branca,Não possuo
6655,Sim,F,Heterossexual,21,Preta,Não possuo
9951,Sim,M,Heterossexual,20,Parda,Não possuo
3808,Sim,F,Prefiro não responder,21,Branca,Não possuo
11487,Sim,F,Heterossexual,19,Branca,Não possuo
3544,Sim,M,Heterossexual,27,Branca,Não possuo
10497,Sim,F,Heterossexual,20,Parda,Não possuo
13287,Sim,F,Heterossexual,20,Branca,Não possuo
10916,Sim,M,Homossexual,21,Branca,Não possuo
6778,Sim,F,Bissexual,20,Branca,Não possuo
2244,Sim,F,Homossexual,42,Parda,Não possuo
9554,Não,F,Bissexual,19,Branca,Não possuo
5050,Não,M,Homossexual,24,Preta,Não possuo
6902,Sim,M,Bissexual,20,Parda,Não possuo
15518,Sim,M,Heterossexual,25,Branca,Não possuo
9282,Sim,F,Heterossexual,24,Parda,Não possuo
929,Sim,M,Heterossexual,30,Não informada,Não possuo
7558,Sim,M,Homossexual,20,Branca,Não possuo
9209,Não,M,Heterossexual,22,Branca,Não possuo
2464,Sim,M,Prefiro não responder,22,Branca,Não possuo
14239,Sim,F,Bissexual,23,Preta,Não possuo
13037,Sim,M,Heterossexual,18,Parda,Não possuo
10837,Sim,M,Homossexual,18,Branca,Não possuo
10158,Sim,M,Homossexual,19,Branca,Não possuo
2848,Sim,F,Heterossexual,21,Parda,Não possuo
1508,Sim,F,Heterossexual,25,Preta,Não possuo
9895,Sim,M,Heterossexual,19,Branca,Não possuo
7959,Não,F,Heterossexual,19,Branca,Não possuo
4891,Sim,M,Heterossexual,26,Branca,Não possuo
4537,Sim,M,Heterossexual,23,Parda,Não possuo
11860,Sim,M,Heterossexual,18,Parda,Não possuo
3584,Sim,F,Bissexual,23,Parda,Não possuo
13370,Sim,F,Heterossexual,18,Branca,Não possuo
10392,Sim,F,Heterossexual,21,Parda,Não possuo
873,Não,F,Heterossexual,18,Parda,Não possuo
8878,Não,F,Bissexual,19,Branca,Não possuo
1188,Sim,M,Heterossexual,36,Branca,TEA – Transtorno Espectro do Autismo
179,Não,M,Homossexual,30,Branca,Não possuo
4834,Sim,M,Bissexual,20,Parda,Não possuo
2615,Sim,M,Pansexual,21,Branca,Não possuo
2386,Não,F,Heterossexual,19,Branca,Não possuo
8598,Não,M,Heterossexual,22,Branca,Não possuo
2280,Sim,F,Bissexual,24,Parda,Não possuo
1937,Sim,F,Heterossexual,25,Branca,Não possuo
5649,Sim,F,Heterossexual,23,Não informada,Não possuo
12368,Sim,M,Heterossexual,20,Parda,Não possuo
11559,Sim,F,Heterossexual,22,Branca,Não possuo
2463,Não,F,Heterossexual,19,Parda,Não possuo
5617,Sim,F,Homossexual,20,Branca,Não possuo
9934,Sim,M,Heterossexual,20,Branca,Não possuo
1059,Não,F,Prefiro não responder,18,Parda,Não possuo
1457,Não,M,Heterossexual,25,Parda,Não possuo
6335,Sim,F,Heterossexual,22,Branca,Não possuo
16893,Sim,M,Bissexual,20,Parda,Não possuo
11315,Sim,M,Heterossexual,21,Branca,Não possuo
7647,Sim,F,Heterossexual,22,Parda,Não possuo
14833,Sim,M,Heterossexual,23,Branca,Não possuo
8223,Não,M,Heterossexual,18,Branca,Não possuo
7975,Sim,F,Heterossexual,21,Parda,Não possuo
9091,Não,F,Bissexual,19,Branca,Não possuo
12286,Sim,M,Heterossexual,25,Preta,Não possuo
1428,Sim,F,Heterossexual,25,Branca,Não possuo
1368,Sim,F,Heterossexual,24,Branca,Não possuo
10773,Sim,M,Heterossexual,20,Branca,Não possuo
7442,Sim,M,Homossexual,20,Parda,Não possuo
10583,Sim,M,Heterossexual,20,Parda,Não possuo
6843,Sim,M,Heterossexual,21,Preta,Não possuo
9206,Sim,F,Bissexual,25,Branca,Não possuo
8134,Sim,F,Prefiro não responder,21,Parda,Não possuo
9376,Sim,M,Homossexual,24,Branca,Não possuo
7225,Sim,F,Heterossexual,20,Não informada,Não possuo
8795,Não,M,Bissexual,20,Branca,Não possuo
15511,Sim,F,Heterossexual,22,Parda,Não possuo
3712,Sim,F,Heterossexual,23,Preta,Não possuo
2435,Sim,M,Heterossexual,22,Branca,Não possuo
6782,Sim,M,Heterossexual,23,Branca,Não possuo
8668,Não,M,Heterossexual,21,Parda,Não possuo
5332,Sim,M,Heterossexual,21,Preta,Não possuo
12144,Sim,M,Heterossexual,25,Parda,Não possuo
12714,Sim,F,Heterossexual,22,Branca,Não possuo
2426,Sim,F,Heterossexual,22,Parda,Não possuo
13208,Sim,F,Prefiro não responder,18,Branca,Não possuo
585,Não,F,Homossexual,19,Parda,TEA – Transtorno Espectro do Autismo
10784,Sim,M,Heterossexual,18,Parda,Não possuo
9658,Sim,F,Bissexual,19,Parda,Não possuo
1961,Sim,M,Prefiro não responder,25,Preta,Não possuo
12701,Sim,F,Bissexual,20,Branca,Não possuo
8895,Sim,M,Pansexual,27,Parda,Outro
4533,Não,M,Homossexual,24,Branca,Não possuo
9659,Sim,F,Heterossexual,20,Parda,Não possuo
5143,Sim,F,Heterossexual,20,Preta,Não possuo
14051,Sim,M,Heterossexual,22,Parda,Não possuo
8082,Sim,F,Heterossexual,20,Parda,Não possuo
6824,Sim,F,Prefiro não responder,20,Parda,Não possuo
5429,Sim,M,Prefiro não responder,23,Branca,Não possuo
7913,Sim,M,Homossexual,21,Parda,Não possuo
12285,Sim,F,Heterossexual,18,Parda,Não possuo
5868,Sim,F,Heterossexual,23,Branca,Não possuo
3929,Sim,F,Heterossexual,24,Parda,Não possuo
8512,Não,M,Heterossexual,22,Não informada,Não possuo
637,Sim,M,Prefiro não responder,25,Branca,Não possuo
11131,Não,M,Prefiro não responder,20,Branca,Não possuo
6216,Sim,M,Heterossexual,19,Parda,Não possuo
11931,Sim,M,Pansexual,20,Branca,Não possuo
8684,Sim,F,Heterossexual,18,Branca,Não possuo
120,Não,F,Pansexual,22,Parda,Não possuo
4232,Não,M,Bissexual,23,Parda,Não possuo
9846,Sim,F,Heterossexual,19,Branca,Não possuo
1303,Sim,M,Homossexual,25,Branca,Não possuo
8054,Não,M,Bissexual,22,Branca,Não possuo
1874,Sim,M,Heterossexual,28,Branca,Não possuo
6251,Sim,F,Heterossexual,30,Branca,Não possuo
12189,Sim,M,Heterossexual,36,Branca,Não possuo
4133,Não,F,Heterossexual,20,Não informada,Não possuo
9269,Não,M,Heterossexual,22,Branca,Não possuo
10762,Sim,M,Homossexual,22,Parda,Não possuo
13045,Sim,F,Homossexual,21,Branca,Não possuo
8606,Sim,M,Heterossexual,19,Parda,Não possuo
1886,Sim,F,Bissexual,24,Parda,Não possuo
683,Não,F,Heterossexual,25,Branca,Não possuo
9754,Sim,F,Bissexual,21,Branca,Não possuo
6095,Sim,F,Bissexual,22,Branca,Não possuo
675,Sim,M,Heterossexual,34,Preta,Não possuo
6212,Não,F,Heterossexual,22,Branca,Não possuo
3046,Não,M,Heterossexual,24,Branca,Não possuo
5793,Não,M,Heterossexual,20,Branca,Não possuo
4562,Não,F,Prefiro não responder,19,Preta,Não possuo
12954,Sim,M,Heterossexual,20,Parda,Não possuo
8186,Não,F,Heterossexual,23,Branca,Não possuo
7110,Sim,M,Heterossexual,23,Parda,TEA – Transtorno Espectro do Autismo
25,Sim,F,Heterossexual,39,Branca,Não possuo
12093,Sim,M,Heterossexual,28,Branca,Não possuo
8090,Sim,F,Heterossexual,21,Amarela,Não possuo
5852,Sim,M,Heterossexual,27,Branca,Não possuo
2719,Sim,F,Heterossexual,24,Preta,Não possuo
13510,Sim,M,Heterossexual,61,Preta,Não possuo
12336,Sim,F,Heterossexual,20,Parda,Não possuo
8922,Sim,F,Heterossexual,20,Preta,Não possuo
2789,Não,F,Heterossexual,24,Branca,Não possuo
6541,Não,F,Heterossexual,21,Não informada,Não possuo
10238,Sim,M,Heterossexual,19,Branca,Não possuo
9977,Sim,F,Heterossexual,21,Branca,Não possuo
8198,Sim,F,Heterossexual,19,Preta,Não possuo
3607,Sim,M,Homossexual,23,Parda,Não possuo
462,Sim,F,Heterossexual,26,Parda,Não possuo
7702,Sim,F,Heterossexual,24,Branca,Não possuo
2936,Não,M,Heterossexual,19,Branca,Deficiência Visual
7491,Não,M,Heterossexual,29,Branca,Não possuo
5364,Não,M,Heterossexual,25,Preta,Não possuo
9935,Sim,F,Bissexual,18,Branca,Não possuo
11855,Sim,F,Bissexual,18,Parda,Não possuo
7294,Sim,F,Heterossexual,20,Não informada,Não possuo
9714,Sim,F,Bissexual,19,Parda,Não possuo
2441,Sim,M,Heterossexual,24,Branca,Não possuo
10150,Sim,M,Heterossexual,19,Branca,Não possuo
7285,Não,F,Heterossexual,20,Branca,Não possuo
6644,Sim,M,Bissexual,21,Parda,Não possuo
4013,Sim,F,Pansexual,21,Branca,Não possuo
6261,Não,F,Heterossexual,26,Parda,Não possuo
10520,Sim,M,Pansexual,18,Branca,Não possuo
5016,Não,M,Pansexual,21,Branca,Não possuo
4072,Não,M,Homossexual,30,Preta,Não possuo
3580,Sim,M,Homossexual,23,Branca,Não possuo
4318,Não,F,Heterossexual,25,Branca,Não possuo
4093,Sim,F,Bissexual,25,Branca,Não possuo
9105,Sim,M,Homossexual,19,Branca,Não possuo
15982,Sim,M,Heterossexual,20,Branca,Não possuo
11268,Sim,F,Heterossexual,19,Preta,Não possuo
11581,Sim,F,Heterossexual,18,Branca,Não possuo
5740,Sim,M,Heterossexual,21,Branca,Não possuo
2481,Não,F,Bissexual,26,Não informada,Não possuo
5478,Sim,M,Heterossexual,22,Parda,Não possuo
11585,Sim,F,Bissexual,17,Parda,Não possuo
2439,Não,F,Bissexual,21,Branca,Não possuo
4350,Não,F,Heterossexual,24,Preta,Não possuo
9358,Sim,M,Heterossexual,20,Branca,Não possuo
2928,Sim,F,Bissexual,21,Parda,Deficiência Física
9106,Sim,F,Bissexual,19,Branca,Não possuo
1941,Sim,F,Bissexual,26,Branca,Não possuo
7577,Sim,F,Bissexual,22,Amarela,Não possuo
8131,Sim,M,Homossexual,21,Branca,Não possuo
12949,Sim,F,Heterossexual,19,Parda,Não possuo
3077,Sim,M,Heterossexual,25,Parda,Não possuo
6083,Não,M,Heterossexual,18,Branca,Não possuo
12704,Sim,F,Heterossexual,18,Parda,Não possuo
1500,Sim,F,Heterossexual,24,Branca,Não possuo
9180,Sim,F,Bissexual,19,Branca,Não possuo
12307,Sim,M,Bissexual,19,Preta,Não possuo
12688,Sim,F,Bissexual,20,Preta,Não possuo
4992,Sim,M,Bissexual,23,Preta,Não possuo
6615,Sim,M,Heterossexual,26,Preta,Não possuo
4633,Sim,M,Heterossexual,21,Parda,Não possuo
8673,Sim,F,Bissexual,18,Branca,Não possuo
3424,Sim,F,Heterossexual,24,Parda,Não possuo
6015,Não,F,Prefiro não responder,38,Preta,Não possuo
10258,Sim,M,Heterossexual,19,Branca,Não possuo
5365,Não,F,Heterossexual,18,Branca,Não possuo
351,Não,F,Prefiro não responder,21,Parda,Não possuo
736,Sim,M,Heterossexual,27,Parda,Não possuo
3258,Sim,M,Heterossexual,22,Parda,Não possuo
3341,Sim,F,Bissexual,22,Branca,Não possuo
12703,Sim,M,Bissexual,18,Parda,Não possuo
9497,Sim,M,Heterossexual,28,Parda,Não possuo
7770,Sim,M,Bissexual,20,Branca,Não possuo
1370,Sim,M,Heterossexual,24,Parda,Não possuo
4250,Não,M,Heterossexual,23,Branca,Não possuo
10437,Não,F,Heterossexual,19,Branca,Não possuo
4890,Sim,M,Bissexual,22,Preta,Não possuo
16194,Sim,F,Heterossexual,20,Preta,Não possuo
12865,Sim,M,Heterossexual,19,Branca,Não possuo
5345,Sim,M,Heterossexual,22,Parda,Não possuo
6542,Não,F,Heterossexual,21,Amarela,Não possuo
924,Não,F,Bissexual,31,Branca,Não possuo
